0.08	0.0487194	0.0365619	0.0389259	0.0482195	0.0558727	0.0583617	0.0596219	0.0605578	0.0610883	0.0613354	0.0614498	0.061497	0.0614998	0.0614732	0.0614288	0.0613742	0.0613139	0.0612505	0.0611863
0.1	0.769237	0.695991	0.705148	0.838314	0.885322	0.877819	0.871665	0.872248	0.873309	0.873346	0.873176	0.873136	0.873144	0.873139	0.873126	0.873115	0.873106	0.873098	0.873091
0	67.6718	104.507	132.062	158.978	187.398	216.153	244.706	273.18	301.673	330.179	358.685	387.188	415.691	444.194	472.697	501.201	529.704	558.207	586.71
0	1.5146	0.938531	0.785882	0.812904	0.846845	0.846671	0.841444	0.840828	0.841558	0.841747	0.841663	0.841627	0.841639	0.841648	0.84165	0.841651	0.841653	0.841655	0.841657
0	3.06664	2.65731	2.67029	2.81652	2.83696	2.81496	2.80939	2.81202	2.8132	2.81293	2.81269	2.81269	2.81271	2.8127	2.81268	2.81267	2.81266	2.81265	2.81264
0	29.0977	45.5634	46.1405	32.7017	27.9833	28.3621	28.8323	28.785	28.6971	28.6926	28.7063	28.7098	28.7093	28.7097	28.7109	28.7118	28.7126	28.7132	28.7139
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8	12.8355	10.8181	8.52953	7.36397	7.08822	7.07816	7.06387	7.04443	7.03752	7.03736	7.03767	7.03753	7.03745	7.0375	7.03757	7.03763	7.03768	7.03773	7.03778
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
0.2	6.33548	6.00711	4.8404	4.08661	3.82886	3.78788	3.77495	3.76156	3.75503	3.75369	3.75358	3.75344	3.75334	3.75333	3.75337	3.7534	3.75342	3.75345	3.75347
0.2	1.64612	2.63193	2.64733	2.34051	2.08808	1.96511	1.91639	1.89489	1.88426	1.87954	1.87776	1.8771	1.87683	1.87672	1.87669	1.87669	1.8767	1.87671	1.87673
0.1	2.5704	3.2033	3.40169	3.79389	4.40771	4.95499	5.34473	5.61956	5.81114	5.93911	6.02151	6.07327	6.10473	6.12273	6.13185	6.13518	6.13477	6.13198	6.12772
0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4
0.00025	0.000197793	0.000209413	0.000164078	0.000124416	0.000127095	0.000133388	0.000133708	0.000132777	0.000132615	0.000132744	0.000132791	0.000132783	0.000132781	0.000132787	0.000132793	0.000132797	0.0001328	0.000132804	0.000132807
0	5.22067e-05	4.05866e-05	8.59225e-05	0.000125584	0.000122905	0.000116612	0.000116292	0.000117223	0.000117385	0.000117256	0.000117209	0.000117217	0.000117219	0.000117213	0.000117207	0.000117203	0.0001172	0.000117196	0.000117193
0	3.97561e-05	2.38488e-05	4.21577e-05	6.66727e-05	6.61287e-05	6.18529e-05	6.14511e-05	6.20406e-05	6.2175e-05	6.20974e-05	6.20636e-05	6.20676e-05	6.20699e-05	6.20664e-05	6.20628e-05	6.20603e-05	6.20582e-05	6.20562e-05	6.20543e-05
0.08	5.27777e-05	3.87665e-05	0.000104758	0.000201884	0.000193401	0.000174844	0.000173949	0.000176571	0.000177031	0.000176666	0.000176533	0.000176554	0.000176561	0.000176543	0.000176526	0.000176515	0.000176505	0.000176495	0.000176486
0.003	0.00299999	0.00299999	0.00299996	0.00299984	0.00299986	0.00299989	0.00299989	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988
0.00025	0.000247468	0.00024846	0.000247319	0.000245845	0.000245878	0.000246131	0.000246154	0.000246119	0.000246111	0.000246116	0.000246118	0.000246118	0.000246118	0.000246118	0.000246118	0.000246118	0.000246118	0.000246119	0.000246119
0	2.5339e-06	1.54056e-06	2.68291e-06	4.15906e-06	4.12663e-06	3.87311e-06	3.84924e-06	3.88432e-06	3.89231e-06	3.88769e-06	3.88568e-06	3.88592e-06	3.88606e-06	3.88585e-06	3.88563e-06	3.88548e-06	3.88536e-06	3.88524e-06	3.88513e-06
0	2.53072e-06	1.53939e-06	2.67935e-06	4.15045e-06	4.11815e-06	3.86565e-06	3.84187e-06	3.87682e-06	3.88478e-06	3.88018e-06	3.87817e-06	3.87841e-06	3.87855e-06	3.87834e-06	3.87813e-06	3.87798e-06	3.87785e-06	3.87774e-06	3.87763e-06
0	1.58979e-09	5.85883e-10	1.78308e-09	4.30427e-09	4.23698e-09	3.7295e-09	3.68339e-09	3.75124e-09	3.76678e-09	3.7578e-09	3.75389e-09	3.75435e-09	3.75462e-09	3.75421e-09	3.75379e-09	3.75351e-09	3.75326e-09	3.75303e-09	3.75282e-09
