0	52.6316	105.263	157.895	210.526	263.158	315.789	368.421	421.053	473.684	526.316	578.947	631.579	684.211	736.842	789.474	842.105	894.737	947.368	1000
5	9.13389	8.37187	8.30034	8.40657	8.43126	8.41798	8.41263	8.41405	8.4151	8.41506	8.41494	8.41496	8.41502	8.41505	8.41508	8.4151	8.41512	8.41515	8.41517
10	1.22796	1.20677	1.11285	1.10181	1.11425	1.1176	1.11621	1.11562	1.11584	1.11603	1.11608	1.11612	1.11616	1.11621	1.11625	1.11628	1.11631	1.11634	1.11637
10	11.0479	13.0842	15.0472	16.9535	18.8624	20.7793	22.6959	24.6104	26.524	28.4371	30.3499	32.2622	34.1741	36.0857	37.9969	39.9079	41.8186	43.7291	45.6393
0.001	0.0884555	0.109144	0.141347	0.144423	0.141348	0.142437	0.144284	0.145221	0.145713	0.146172	0.146626	0.147038	0.147414	0.147767	0.148101	0.148417	0.148717	0.149001	0.14927
3	0.0371055	0.044922	0.0472262	0.0442409	0.0429755	0.0431376	0.0434093	0.04355	0.0436823	0.0438401	0.0440007	0.0441525	0.0442962	0.044433	0.0445632	0.0446866	0.0448035	0.0449141	0.0450187
1	0.076113	0.130046	0.1584	0.165059	0.165227	0.164877	0.164757	0.164672	0.164598	0.164561	0.16455	0.164548	0.164549	0.16455	0.164553	0.164555	0.164557	0.164559	0.164561
0.0002	0.283445	0.32891	0.347458	0.330177	0.32181	0.32286	0.32494	0.326186	0.327322	0.328604	0.329896	0.331121	0.332279	0.33338	0.334426	0.335417	0.336354	0.33724	0.338079
7	4.10984	4.24183	4.11987	4.10211	4.1307	4.14776	4.15468	4.16136	4.16907	4.1765	4.18335	4.18978	4.19588	4.20167	4.20713	4.21228	4.21714	4.22173	4.22606
0.5	0.968855	1.11927	1.18937	1.1293	1.0948	1.09474	1.09928	1.10093	1.10216	1.10402	1.10606	1.10799	1.10979	1.11152	1.11317	1.11472	1.1162	1.11759	1.11891
1	0.940654	0.983053	1.0635	1.00097	0.952293	0.945486	0.948664	0.949896	0.950655	0.952178	0.954053	0.955884	0.957619	0.95928	0.960869	0.962377	0.963805	0.965157	0.966435
3	1.19357	1.47367	1.43668	1.31926	1.28746	1.29493	1.30139	1.30435	1.30802	1.3126	1.31719	1.32151	1.32562	1.32953	1.33325	1.33676	1.34009	1.34324	1.34622
0.0004	1.45885	1.81517	1.79912	1.64622	1.59936	1.60742	1.61592	1.61959	1.62391	1.62948	1.63512	1.64043	1.64547	1.65028	1.65484	1.65917	1.66326	1.66712	1.67078
6	3.1256	1.84984	1.30334	1.03857	0.907942	0.852801	0.834488	0.83153	0.835148	0.841896	0.85002	0.858562	0.867067	0.875341	0.883298	0.890901	0.898138	0.905012	0.911532
